team,match_rank_recent,date,side,home_team,away_team,opponent,team_scoreline,home_score,away_score,team_result,tournament,city,country,neutral,within_last_year,source_url
Panama,3,2026-05-31,away,Brazil,Panama,Brazil,2-6,6,2,L,Friendly,Rio de Janeiro,Brazil,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,4,2026-03-31,away,South Africa,Panama,South Africa,2-1,1,2,W,Friendly,Cape Town,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,5,2026-03-27,away,South Africa,Panama,South Africa,1-1,1,1,D,Friendly,Durban,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,6,2026-01-22,home,Panama,Mexico,Mexico,0-1,0,1,L,Friendly,Panama City,Panama,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,7,2026-01-18,away,Bolivia,Panama,Bolivia,1-1,1,1,D,Friendly,Tarija,Bolivia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,8,2025-11-18,home,Panama,El Salvador,El Salvador,3-0,3,0,W,FIFA World Cup qualification,Panama City,Panama,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,9,2025-11-13,away,Guatemala,Panama,Guatemala,3-2,2,3,W,FIFA World Cup qualification,Guatemala City,Guatemala,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,10,2025-10-14,home,Panama,Suriname,Suriname,1-1,1,1,D,FIFA World Cup qualification,Panama City,Panama,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,11,2025-10-10,away,El Salvador,Panama,El Salvador,1-0,0,1,W,FIFA World Cup qualification,San Salvador,El Salvador,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,12,2025-09-08,home,Panama,Guatemala,Guatemala,1-1,1,1,D,FIFA World Cup qualification,Panama City,Panama,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,13,2025-09-04,away,Suriname,Panama,Suriname,0-0,0,0,D,FIFA World Cup qualification,Paramaribo,Suriname,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,14,2025-06-28,neutral,Panama,Honduras,Honduras,1-1,1,1,D,Gold Cup,Glendale,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,15,2025-06-24,neutral,Panama,Jamaica,Jamaica,4-1,4,1,W,Gold Cup,Austin,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,16,2025-06-20,neutral,Guatemala,Panama,Guatemala,1-0,0,1,W,Gold Cup,Austin,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,17,2025-06-16,neutral,Panama,Guadeloupe,Guadeloupe,5-2,5,2,W,Gold Cup,Carson,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,18,2025-06-10,home,Panama,Nicaragua,Nicaragua,3-0,3,0,W,FIFA World Cup qualification,Panama City,Panama,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,19,2025-06-07,away,Belize,Panama,Belize,2-0,0,2,W,FIFA World Cup qualification,Belmopan,Belize,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama,20,2025-03-23,neutral,Panama,Mexico,Mexico,1-2,1,2,L,CONCACAF Nations League,Inglewood,United States,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,1,2026-06-05,home,Paraguay,Nicaragua,Nicaragua,4-0,4,0,W,Friendly,Asunción,Paraguay,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,2,2026-03-31,neutral,Morocco,Paraguay,Morocco,1-2,2,1,L,Friendly,Lens,France,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,3,2026-03-27,away,Greece,Paraguay,Greece,1-0,0,1,W,Friendly,Athens,Greece,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,4,2025-11-18,neutral,Mexico,Paraguay,Mexico,2-1,1,2,W,Friendly,San Antonio,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,5,2025-11-15,away,United States,Paraguay,United States,1-2,2,1,L,Friendly,Chester,United States,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,6,2025-10-14,away,South Korea,Paraguay,South Korea,0-2,2,0,L,Friendly,Seoul,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,7,2025-10-10,away,Japan,Paraguay,Japan,2-2,2,2,D,Kirin Cup,Osaka,Japan,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,8,2025-09-09,away,Peru,Paraguay,Peru,1-0,0,1,W,FIFA World Cup qualification,Lima,Peru,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,9,2025-09-04,home,Paraguay,Ecuador,Ecuador,0-0,0,0,D,FIFA World Cup qualification,Asunción,Paraguay,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,10,2025-06-10,away,Brazil,Paraguay,Brazil,0-1,1,0,L,FIFA World Cup qualification,São Paulo,Brazil,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,11,2025-06-05,home,Paraguay,Uruguay,Uruguay,2-0,2,0,W,FIFA World Cup qualification,Asunción,Paraguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,12,2025-03-25,away,Colombia,Paraguay,Colombia,2-2,2,2,D,FIFA World Cup qualification,Barranquilla,Colombia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,13,2025-03-20,home,Paraguay,Chile,Chile,1-0,1,0,W,FIFA World Cup qualification,Asunción,Paraguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,14,2024-11-19,away,Bolivia,Paraguay,Bolivia,2-2,2,2,D,FIFA World Cup qualification,El Alto,Bolivia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,15,2024-11-14,home,Paraguay,Argentina,Argentina,2-1,2,1,W,FIFA World Cup qualification,Asunción,Paraguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,16,2024-10-15,home,Paraguay,Venezuela,Venezuela,2-1,2,1,W,FIFA World Cup qualification,Asunción,Paraguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,17,2024-10-10,away,Ecuador,Paraguay,Ecuador,0-0,0,0,D,FIFA World Cup qualification,Quito,Ecuador,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,18,2024-09-10,home,Paraguay,Brazil,Brazil,1-0,1,0,W,FIFA World Cup qualification,Asunción,Paraguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,19,2024-09-06,away,Uruguay,Paraguay,Uruguay,0-0,0,0,D,FIFA World Cup qualification,Montevideo,Uruguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay,20,2024-07-02,neutral,Costa Rica,Paraguay,Costa Rica,1-2,2,1,L,Copa América,Austin,United States,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,1,2026-06-06,home,Portugal,Chile,Chile,2-1,2,1,W,Friendly,Oeiras,Portugal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,2,2026-03-31,away,United States,Portugal,United States,2-0,0,2,W,Friendly,Atlanta,United States,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,3,2026-03-28,away,Mexico,Portugal,Mexico,0-0,0,0,D,Friendly,Mexico City,Mexico,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,4,2025-11-16,home,Portugal,Armenia,Armenia,9-1,9,1,W,FIFA World Cup qualification,Porto,Portugal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,5,2025-11-13,away,Republic of Ireland,Portugal,Republic of Ireland,0-2,2,0,L,FIFA World Cup qualification,Dublin,Republic of Ireland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,6,2025-10-14,home,Portugal,Hungary,Hungary,2-2,2,2,D,FIFA World Cup qualification,Lisbon,Portugal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,7,2025-10-11,home,Portugal,Republic of Ireland,Republic of Ireland,1-0,1,0,W,FIFA World Cup qualification,Lisbon,Portugal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,8,2025-09-09,away,Hungary,Portugal,Hungary,3-2,2,3,W,FIFA World Cup qualification,Budapest,Hungary,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,9,2025-09-06,away,Armenia,Portugal,Armenia,5-0,0,5,W,FIFA World Cup qualification,Yerevan,Armenia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,10,2025-06-08,neutral,Portugal,Spain,Spain,2-2,2,2,D,UEFA Nations League,Munich,Germany,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,11,2025-06-04,away,Germany,Portugal,Germany,2-1,1,2,W,UEFA Nations League,Munich,Germany,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,12,2025-03-23,home,Portugal,Denmark,Denmark,5-2,5,2,W,UEFA Nations League,Lisbon,Portugal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,13,2025-03-20,away,Denmark,Portugal,Denmark,0-1,1,0,L,UEFA Nations League,Copenhagen,Denmark,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,14,2024-11-18,away,Croatia,Portugal,Croatia,1-1,1,1,D,UEFA Nations League,Split,Croatia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,15,2024-11-15,home,Portugal,Poland,Poland,5-1,5,1,W,UEFA Nations League,Porto,Portugal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,16,2024-10-15,away,Scotland,Portugal,Scotland,0-0,0,0,D,UEFA Nations League,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,17,2024-10-12,away,Poland,Portugal,Poland,3-1,1,3,W,UEFA Nations League,Warsaw,Poland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,18,2024-09-08,home,Portugal,Scotland,Scotland,2-1,2,1,W,UEFA Nations League,Lisbon,Portugal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,19,2024-09-05,home,Portugal,Croatia,Croatia,2-1,2,1,W,UEFA Nations League,Lisbon,Portugal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal,20,2024-07-05,neutral,Portugal,France,France,0-0,0,0,D,UEFA Euro,Hamburg,Germany,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,1,2026-06-06,neutral,Qatar,El Salvador,El Salvador,0-0,0,0,D,Friendly,Los Angeles,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,2,2026-05-28,away,Republic of Ireland,Qatar,Republic of Ireland,0-1,1,0,L,Friendly,Dublin,Republic of Ireland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,3,2025-12-07,home,Qatar,Tunisia,Tunisia,0-3,0,3,L,Arab Cup,Al Khor,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,4,2025-12-04,home,Qatar,Syria,Syria,1-1,1,1,D,Arab Cup,Al Rayyan,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,5,2025-12-01,home,Qatar,Palestine,Palestine,0-1,0,1,L,Arab Cup,Al Khor,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,6,2025-11-17,home,Qatar,Zimbabwe,Zimbabwe,1-2,1,2,L,Friendly,Ar-Rayyan,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,7,2025-10-14,home,Qatar,United Arab Emirates,United Arab Emirates,2-1,2,1,W,FIFA World Cup qualification,Al Rayyan,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,8,2025-10-08,home,Qatar,Oman,Oman,0-0,0,0,D,FIFA World Cup qualification,Al Rayyan,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,9,2025-09-07,home,Qatar,Russia,Russia,1-4,1,4,L,Friendly,Doha,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,10,2025-09-03,home,Qatar,Bahrain,Bahrain,2-2,2,2,D,Friendly,Doha,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,11,2025-08-24,home,Qatar,Lebanon,Lebanon,2-2,2,2,D,Friendly,Doha,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,12,2025-06-10,away,Uzbekistan,Qatar,Uzbekistan,0-3,3,0,L,FIFA World Cup qualification,Tashkent,Uzbekistan,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,13,2025-06-05,home,Qatar,Iran,Iran,1-0,1,0,W,FIFA World Cup qualification,Al Rayyan,Qatar,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,14,2025-03-25,away,Kyrgyzstan,Qatar,Kyrgyzstan,1-3,3,1,L,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,15,2025-03-20,home,Qatar,North Korea,North Korea,5-1,5,1,W,FIFA World Cup qualification,Al Rayyan,Qatar,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,16,2024-12-27,away,Kuwait,Qatar,Kuwait,1-1,1,1,D,Gulf Cup,Kuwait City,Kuwait,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,17,2024-12-24,neutral,Oman,Qatar,Oman,1-2,2,1,L,Gulf Cup,Sulaibikhat,Kuwait,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,18,2024-12-21,neutral,Qatar,United Arab Emirates,United Arab Emirates,1-1,1,1,D,Gulf Cup,Sulaibikhat,Kuwait,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,19,2024-11-19,away,United Arab Emirates,Qatar,United Arab Emirates,0-5,5,0,L,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar,20,2024-11-14,home,Qatar,Uzbekistan,Uzbekistan,3-2,3,2,W,FIFA World Cup qualification,Al Rayyan,Qatar,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,1,2026-06-05,neutral,Puerto Rico,Saudi Arabia,Puerto Rico,3-0,0,3,W,Friendly,Austin,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,2,2026-05-30,neutral,Ecuador,Saudi Arabia,Ecuador,1-2,2,1,L,Friendly,Harrison,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,3,2026-03-31,away,Serbia,Saudi Arabia,Serbia,1-2,2,1,L,Friendly,Backa Topola,Serbia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,4,2026-03-27,home,Saudi Arabia,Egypt,Egypt,0-4,0,4,L,Friendly,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,5,2025-12-15,neutral,Saudi Arabia,Jordan,Jordan,0-1,0,1,L,Arab Cup,Al Khor,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,6,2025-12-11,neutral,Palestine,Saudi Arabia,Palestine,2-1,1,2,W,Arab Cup,Lusail,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,7,2025-12-08,neutral,Morocco,Saudi Arabia,Morocco,0-1,1,0,L,Arab Cup,Lusail,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,8,2025-12-05,neutral,Comoros,Saudi Arabia,Comoros,3-1,1,3,W,Arab Cup,Al Khor,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,9,2025-12-02,neutral,Saudi Arabia,Oman,Oman,2-1,2,1,W,Arab Cup,Al Rayyan,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,10,2025-11-18,home,Saudi Arabia,Algeria,Algeria,0-2,0,2,L,Friendly,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,11,2025-11-14,home,Saudi Arabia,Ivory Coast,Ivory Coast,1-0,1,0,W,Friendly,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,12,2025-10-14,home,Saudi Arabia,Iraq,Iraq,0-0,0,0,D,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,13,2025-10-08,home,Saudi Arabia,Indonesia,Indonesia,3-2,3,2,W,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,14,2025-09-08,away,Czech Republic,Saudi Arabia,Czech Republic,1-1,1,1,D,Friendly,Hradec Králové,Czech Republic,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia,15,2025-09-04,neutral,Saudi Arabia,North Macedonia,North Macedonia,2-1,2,1,W,Friendly,Prague,Czech Republic,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
